TF	target	Cor	Wave	tf_name	tf_description	target_name	target_description
Pa_6_5390	Pa_5_11180	0.979075797501965	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_5390	Pa_5_11190	0.958330808433503	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_5390	Pa_5_11195	0.9679771641042	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_5390	Pa_5_1120	0.966125800560498	II	-	Putative_protein_of_unknown_function	-	Putative_alcohol_dehydrogenase
Pa_6_5390	Pa_5_11200	0.980936418200603	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_5390	Pa_5_11220	0.968333690496745	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_5390	Pa_5_1270	0.977516055440955	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_5390	Pa_5_140	0.951283371034677	II	-	Putative_protein_of_unknown_function	-	Putative_Cytochrome_P450_protein_
Pa_6_5390	Pa_5_150	0.95172829136482	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_5390	Pa_5_3650	0.96570968430771	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_5390	Pa_5_3670	0.975358839819382	II	-	Putative_protein_of_unknown_function	-	Putative_transporter
Pa_6_5390	Pa_5_3930	0.959587929177963	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_5390	Pa_5_4170	0.951217677918807	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_5390	Pa_5_690	0.981776330843147	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_5390	Pa_5_7020	0.95893434710572	II	-	Putative_protein_of_unknown_function	-	Putative_tannase_precursor_
Pa_6_5390	Pa_5_7825	0.959252585904484	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_5390	Pa_6_10350	0.95379583094286	II	-	Putative_protein_of_unknown_function	-	Putative_MFS_toxin_efflux_pump_
Pa_6_5390	Pa_6_10380	0.973701593347208	II	-	Putative_protein_of_unknown_function	-	Putative_Dehydrogenase
Pa_6_5390	Pa_6_10390	0.976081215165516	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_5390	Pa_6_2440	0.984079359512724	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_5390	Pa_6_2460	0.959120486238606	II	-	Putative_protein_of_unknown_function	-	Putative_JmjC_domain-containing_histone_demethylation_
Pa_6_5390	Pa_6_8260	0.96688844168167	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_5390	Pa_6_8310	0.960481145464774	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_5390	Pa_6_9980	0.97228061543595	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_5390	Pa_7_3100	0.968499976808448	II	-	Putative_protein_of_unknown_function	-	Putative_negative_regulator_of_the_PHO_system_
Pa_6_5390	Pa_7_320	0.96053065059309	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_5390	Pa_7_330	0.970636004011187	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_5390	Pa_7_3330	0.978755820393595	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_5390	Pa_7_4260	0.978422209567893	II	-	Putative_protein_of_unknown_function	-	Putative_Cytochrome_P450_protein
Pa_6_5390	Pa_7_4790	0.95926436375522	II	-	Putative_protein_of_unknown_function	-	Putative_RNA_dependent_RNA_polymerase
Pa_6_5390	Pa_7_70	0.97126203929472	II	-	Putative_protein_of_unknown_function	-	Putative_1-phosphatidylinositol-4,5-bisphosphate_phosphodiesterase_1
Pa_6_5390	Pa_7_860	0.956308351677612	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_0_1190	0.989099867258069	II	-	Putative_protein_of_unknown_function	-	Putative_molybdenum_cofactor_sulfurase
Pa_6_7345	Pa_0_610	0.970724951435622	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_0_780	0.98874012589287	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_1_1270	0.959144360598008	II	-	Putative_protein_of_unknown_function	Idc506_Para2	Putative_protein_of_unknown_function
Pa_6_7345	Pa_1_17550	0.970434903698781	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_1_18000	0.980655024064225	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_1_18820	0.973594401242175	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_1_21440	0.95469507835063	II	-	Putative_protein_of_unknown_function	-	Putative_Cytochrome_P450_protein
Pa_6_7345	Pa_1_21890	0.97749605414424	II	-	Putative_protein_of_unknown_function	-	Putative_calpain
Pa_6_7345	Pa_1_22510	0.985435449325981	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_1_23470	0.990060887759596	II	-	Putative_protein_of_unknown_function	-	Putative_sulfate_permease_2
Pa_6_7345	Pa_1_24420	0.971070829545244	II	-	Putative_protein_of_unknown_function	-	Putative_monooxygenase
Pa_6_7345	Pa_1_4860	0.951722952420134	II	-	Putative_protein_of_unknown_function	-	Putative_transporter_
Pa_6_7345	Pa_1_5250	0.954286801661648	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_2_11595	0.973282480764217	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_2_13430	0.957898630609998	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_2_4340	0.968001880715983	II	-	Putative_protein_of_unknown_function	-	Putative_glutathione_S-transferase
Pa_6_7345	Pa_2_7630	0.986412026894918	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_3_1080	0.968708456564081	II	-	Putative_protein_of_unknown_function	-	Putative_Vacuolar_sorting_protein_VPS1
Pa_6_7345	Pa_3_2190	0.951079722408126	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_3_2940	0.951604568022802	II	-	Putative_protein_of_unknown_function	-	Putative_Carboxypeptidase
Pa_6_7345	Pa_3_5670	0.962434688106361	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_3_900	0.996831856440072	II	-	Putative_protein_of_unknown_function	-	Putative_glutathione_S-transferase
Pa_6_7345	Pa_4_1590	0.983783406238929	II	-	Putative_protein_of_unknown_function	-	Putative_O-methyltransferase
Pa_6_7345	Pa_4_1600	0.984582139558916	II	-	Putative_protein_of_unknown_function	-	Putative_Cytochrome_P450_protein
Pa_6_7345	Pa_4_1610	0.970261723466062	II	-	Putative_protein_of_unknown_function	-	Putative_polyketide_synthase_/_Acyl-coenzyme_A_synthetases/AMP-(fatty)_acid_ligases
Pa_6_7345	Pa_4_1620	0.974373181316333	II	-	Putative_protein_of_unknown_function	-	Putative_O-methyltransferase
Pa_6_7345	Pa_4_1625	0.978796980800317	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_4_4210	0.982665309879974	II	-	Putative_protein_of_unknown_function	-	Putative_multidrug_efflux_transporter
Pa_6_7345	Pa_4_4230	0.967954348984634	II	-	Putative_protein_of_unknown_function	-	Putative_Citrate_synthase
Pa_6_7345	Pa_4_4500	0.985610706932737	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_4_910	0.962449848255478	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_4_920	0.956481715719753	II	-	Putative_protein_of_unknown_function	-	Putative_Glycosyltransferase_Family_8
Pa_6_7345	Pa_4_9940	0.969638794437856	II	-	Putative_protein_of_unknown_function	-	Putative_ABC_transporter_
Pa_6_7345	Pa_5_10090	0.990793961388072	II	-	Putative_protein_of_unknown_function	-	Putative_tyrosinase
Pa_6_7345	Pa_5_10410	0.979340374322899	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_5_11080	0.974924730274593	II	-	Putative_protein_of_unknown_function	-	Putative_voltage-gated_shaker-like_K+_channel
Pa_6_7345	Pa_5_1290	0.994162047147988	II	-	Putative_protein_of_unknown_function	-	Putative_Cytochrome_P450_protein
Pa_6_7345	Pa_5_1300	0.991604567750982	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_5_3650	0.971209762625272	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_5_3660	0.97093878833498	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_5_620	0.951694012474308	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_5_6240	0.955393903997162	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_5_6340	0.98469647839867	II	-	Putative_protein_of_unknown_function	-	Putative_mitochondrial_medium-chain_specific_acyl-CoA_dehydrogenase_precursor_
Pa_6_7345	Pa_5_7015	0.981554237837183	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_6_2340	0.977166145948268	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_6_7550	0.982645581187493	II	-	Putative_protein_of_unknown_function	-	Putative_GMC_oxidoreductase
Pa_6_7345	Pa_6_7690	0.957884257290459	II	-	Putative_protein_of_unknown_function	-	Putative_Glycoside_Hydrolase_Family_76
Pa_6_7345	Pa_6_770	0.952652236672957	II	-	Putative_protein_of_unknown_function	-	Putative_Na(+)/H(+)_antiporter
Pa_6_7345	Pa_6_9240	0.986230522196743	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_6_9460	0.963920987330963	II	-	Putative_protein_of_unknown_function	-	Putative_flavoprotein_involved_in_K+_transport
Pa_6_7345	Pa_6_9970	0.969749492473302	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_7_310	0.978437932220657	II	-	Putative_protein_of_unknown_function	-	Putative_aldo-keto_reductase_
Pa_6_7345	Pa_7_3300	0.980690949483368	II	-	Putative_protein_of_unknown_function	-	Putative_carboxymethylenebutenolidase_
Pa_6_7345	Pa_7_3330	0.959415831367169	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_7345	Pa_7_4330	0.983946169967002	II	-	Putative_protein_of_unknown_function	-	Putative_dehydrogenase_
Pa_6_7345	Pa_7_70	0.950922582192674	II	-	Putative_protein_of_unknown_function	-	Putative_1-phosphatidylinositol-4,5-bisphosphate_phosphodiesterase_1
Pa_6_7345	Pa_7_870	0.961395583707607	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_9970	Pa_0_760	0.959360523519347	I	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_9970	Pa_1_14690	0.957335654256776	I	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_9970	Pa_2_13560	0.956509104469322	I	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_9970	Pa_0_150	0.953158980078953	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_9970	Pa_1_18000	0.954252815928224	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_9970	Pa_1_18820	0.988428657293714	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_9970	Pa_1_21440	0.966102597061333	II	-	Putative_protein_of_unknown_function	-	Putative_Cytochrome_P450_protein
Pa_6_9970	Pa_1_23470	0.952249309577589	II	-	Putative_protein_of_unknown_function	-	Putative_sulfate_permease_2
Pa_6_9970	Pa_1_24420	0.972749466266974	II	-	Putative_protein_of_unknown_function	-	Putative_monooxygenase
Pa_6_9970	Pa_2_11595	0.972363569907882	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_9970	Pa_2_7630	0.964041911096132	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_9970	Pa_3_5670	0.975712634939709	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_9970	Pa_3_900	0.954856604973488	II	-	Putative_protein_of_unknown_function	-	Putative_glutathione_S-transferase
Pa_6_9970	Pa_4_1590	0.984916166984156	II	-	Putative_protein_of_unknown_function	-	Putative_O-methyltransferase
Pa_6_9970	Pa_4_1600	0.982983500674338	II	-	Putative_protein_of_unknown_function	-	Putative_Cytochrome_P450_protein
Pa_6_9970	Pa_4_1620	0.968236800561829	II	-	Putative_protein_of_unknown_function	-	Putative_O-methyltransferase
Pa_6_9970	Pa_4_1880	0.980863826330352	II	-	Putative_protein_of_unknown_function	-	Putative_dehydrogenase
Pa_6_9970	Pa_4_4210	0.968277567567611	II	-	Putative_protein_of_unknown_function	-	Putative_multidrug_efflux_transporter
Pa_6_9970	Pa_4_4230	0.976516409217681	II	-	Putative_protein_of_unknown_function	-	Putative_Citrate_synthase
Pa_6_9970	Pa_4_4500	0.950735744366277	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_9970	Pa_4_4770	0.964404920909867	II	-	Putative_protein_of_unknown_function	Ctr2	low-affinity_copper_transporter_encoded_by_the_ctr2_gene
Pa_6_9970	Pa_4_910	0.981574304063232	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_9970	Pa_5_10090	0.959706613677636	II	-	Putative_protein_of_unknown_function	-	Putative_tyrosinase
Pa_6_9970	Pa_5_10450	0.965691308897335	II	-	Putative_protein_of_unknown_function	-	Putative_Cytochrome_P450_protein
Pa_6_9970	Pa_5_1290	0.956233174202167	II	-	Putative_protein_of_unknown_function	-	Putative_Cytochrome_P450_protein
Pa_6_9970	Pa_5_1300	0.981888091104251	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_9970	Pa_5_6340	0.950881958179431	II	-	Putative_protein_of_unknown_function	-	Putative_mitochondrial_medium-chain_specific_acyl-CoA_dehydrogenase_precursor_
Pa_6_9970	Pa_5_7015	0.978892946219427	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_9970	Pa_6_7345	0.969749492473302	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_9970	Pa_6_7550	0.969531623593662	II	-	Putative_protein_of_unknown_function	-	Putative_GMC_oxidoreductase
Pa_6_9970	Pa_6_7690	0.950014720665445	II	-	Putative_protein_of_unknown_function	-	Putative_Glycoside_Hydrolase_Family_76
Pa_6_9970	Pa_6_770	0.980865821230165	II	-	Putative_protein_of_unknown_function	-	Putative_Na(+)/H(+)_antiporter
Pa_6_9970	Pa_6_9240	0.960111967993845	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_6_9970	Pa_7_3300	0.977446336948846	II	-	Putative_protein_of_unknown_function	-	Putative_carboxymethylenebutenolidase_
Pa_6_11210	Pa_0_1240	0.97485685721396	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_0_150	0.962895210797358	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_1_1270	0.951462179178117	II	-	Putative_Transcriptional_regulatory_protein	Idc506_Para2	Putative_protein_of_unknown_function
Pa_6_11210	Pa_1_16240	0.978480762339421	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_1_20460	0.951550317706703	II	-	Putative_Transcriptional_regulatory_protein	Set8	Putative_protein_of_unknown_function
Pa_6_11210	Pa_1_22400	0.978749443131169	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_1_24420	0.960381386202011	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_monooxygenase
Pa_6_11210	Pa_1_2470	0.979515063719123	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_1_620	0.982065292106099	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_Glycosyltransferase_Family_2
Pa_6_11210	Pa_2_1195	0.988453022497497	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_2_13430	0.983603715695087	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_2_13740	0.978201098521657	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_2_14000	0.970091562841901	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_2_4180	0.977568299173332	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_2_7630	0.9590158177636	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_2_9325	0.952792574530137	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_3_11140	0.970729801141626	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function_with_Ankyrin_repeat_domain
Pa_6_11210	Pa_3_1170	0.972438914819966	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_3_2030	0.98791556033366	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_3_2190	0.962607255026253	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_3_370	0.97582021170956	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_3_385	0.95648941920999	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_3_5670	0.952768202357196	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_4_1215	0.962567246812233	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_4_1600	0.956057930802618	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_Cytochrome_P450_protein
Pa_6_11210	Pa_4_2120	0.976767378056315	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_4_4210	0.959199368265618	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_multidrug_efflux_transporter
Pa_6_11210	Pa_4_5870	0.974139136334587	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_4_9940	0.958735775638491	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_ABC_transporter_
Pa_6_11210	Pa_5_10090	0.961244519649309	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_tyrosinase
Pa_6_11210	Pa_5_10247	0.95328593939528	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_5_10410	0.968480098821333	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_5_10720	0.971492807955211	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_5_11300	0.978748354797809	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_5_11760	0.981270579322169	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_5_150	0.976727302458298	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_5_2580	0.973816472980244	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_5_3300	0.960881122861396	II	-	Putative_Transcriptional_regulatory_protein	Setchr	Putative_protein_of_unknown_function
Pa_6_11210	Pa_5_3650	0.963539532462317	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_5_3660	0.963066121921955	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_5_4167	0.978578264704341	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_5_620	0.985553366714017	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_5_6340	0.960482631041607	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_mitochondrial_medium-chain_specific_acyl-CoA_dehydrogenase_precursor_
Pa_6_11210	Pa_5_7055	0.977787421672276	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_6_11200	0.97227468768382	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_ATP-binding_cassette_multidrug_transport_protein
Pa_6_11210	Pa_6_230	0.965545077824385	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_6_2390	0.972796036795798	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_7_3890	0.971063214994344	II	-	Putative_Transcriptional_regulatory_protein	-	NA
Pa_6_11210	Pa_7_4100	0.982286196276287	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11210	Pa_7_70	0.961983122356203	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_1-phosphatidylinositol-4,5-bisphosphate_phosphodiesterase_1
Pa_6_11210	Pa_7_870	0.971874841165667	II	-	Putative_Transcriptional_regulatory_protein	-	Putative_protein_of_unknown_function
Pa_6_11860	Pa_1_1210	0.953060465933608	V	-	Putative_Conidial_development_protein_fluffy	-	Putative_protein_of_unknown_function
Pa_6_11860	Pa_1_2740	0.953865473207575	V	-	Putative_Conidial_development_protein_fluffy	-	Putative_dehydrogenase
Pa_6_11860	Pa_2_8890	0.957063381725427	V	-	Putative_Conidial_development_protein_fluffy	-	Putative_protein_of_unknown_function
Pa_6_11860	Pa_4_105	0.956772467836406	V	-	Putative_Conidial_development_protein_fluffy	-	Putative_protein_of_unknown_function
Pa_6_11860	Pa_4_5310	0.95822055554926	V	-	Putative_Conidial_development_protein_fluffy	-	Putative_Cytochrome_P450_protein
Pa_6_11860	Pa_4_6530	0.965303045686436	V	-	Putative_Conidial_development_protein_fluffy	-	Putative_protein_of_unknown_function
Pa_6_11860	Pa_5_13075	0.951018931400248	V	-	Putative_Conidial_development_protein_fluffy	-	Putative_protein_of_unknown_function
Pa_6_11860	Pa_5_975	0.952971882905862	V	-	Putative_Conidial_development_protein_fluffy	-	Putative_protein_of_unknown_function
Pa_6_11860	Pa_6_11870	0.954193661139719	V	-	Putative_Conidial_development_protein_fluffy	-	NA
Pa_6_11860	Pa_6_9010	0.961774228590942	V	-	Putative_Conidial_development_protein_fluffy	-	Putative_NEFA-interacting_nuclear_protein_NIP30
Pa_6_11860	Pa_7_4500	0.95602756597238	V	-	Putative_Conidial_development_protein_fluffy	-	Putative_protein_of_unknown_function
Pa_7_1960	Pa_1_12450	0.957915947665875	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_7_1960	Pa_1_12900	0.973900721700305	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_7_1960	Pa_1_17250	0.970581541042596	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_7_1960	Pa_1_17947	0.977738794325962	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_7_1960	Pa_1_17950	0.986350564346465	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_7_1960	Pa_1_21910	0.963435958425381	II	-	Putative_protein_of_unknown_function	-	Putative_glutathione_S-transferase
Pa_7_1960	Pa_1_6015	0.962773428945453	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_7_1960	Pa_2_11310	0.956607515465045	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_7_1960	Pa_2_2160	0.972825972160889	II	-	Putative_protein_of_unknown_function	-	Putative_lipase
Pa_7_1960	Pa_3_1030	0.976629065458345	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_7_1960	Pa_3_7370	0.960501393162281	II	-	Putative_protein_of_unknown_function	-	Putative_Zinc_metalloprotease
Pa_7_1960	Pa_3_970	0.957176877116399	II	-	Putative_protein_of_unknown_function	-	Putative_Protein_FMP52,_mitochondrial_precursor
Pa_7_1960	Pa_3_9850	0.970723198974742	II	-	Putative_protein_of_unknown_function	-	Putative_High-affinity_methionine_permease
Pa_7_1960	Pa_4_1900	0.951805454980013	II	-	Putative_protein_of_unknown_function	-	Putative_Heterokaryon_incompatibility_protein
Pa_7_1960	Pa_4_340	0.968064913653216	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_7_1960	Pa_4_7095	0.975054410339123	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_7_1960	Pa_4_8300	0.964853643301627	II	-	Putative_protein_of_unknown_function	-	Putative_mitochondrial_chaperone_BCS1_
Pa_7_1960	Pa_4_9910	0.961855646199805	II	-	Putative_protein_of_unknown_function	-	NA
Pa_7_1960	Pa_5_12020	0.977068164672372	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_7_1960	Pa_5_3920	0.957967021052044	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_7_1960	Pa_5_5280	0.955853519359166	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_7_1960	Pa_5_900	0.975524206003092	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_7_1960	Pa_7_10380	0.95581286657185	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_7_2210	Pa_0_1640	0.97332972175295	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_7_2210	Pa_1_12350	0.973455099702596	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_7_2210	Pa_1_2045	0.953524403087397	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_7_2210	Pa_1_23170	0.968867487263404	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_7_2210	Pa_1_380	0.978927238792885	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
Pa_7_2210	Pa_1_5260	0.960152678780953	II	-	Putative_protein_of_unknown_function	-	Putative_phosphatidylinositol-specific_phospholipase_C
Pa_7_2210	Pa_1_5870	0.95440698913347	II	-	Putative_protein_of_unknown_function	-	Putative_protein_of_unknown_function
